round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
13,open_start_door_1,1377.5,reward_phase,reward_phase,,,ID:door_1|,13
13,door_1_open_|_beam_broken_door1_ir,1378.63,reward_phase,reward_phase,1.13,,beam_ID:door1_ir|,13
13,beam_broken_door1_ir,1378.63,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1378.86,reward_phase,reward_phase,,,ID:door1_ir|,13
13,open_finished_door_1,1379.14,reward_phase,reward_phase,,,ID:door_1|,13
13,beam_broken_door1_ir,1384.43,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1385.17,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1386.64,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1386.9,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1390.07,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1390.14,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1390.42,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1390.42,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1392.6,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1392.61,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1398.25,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1402.77,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1402.79,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1403.24,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_broken_door1_ir,1404.04,reward_phase,reward_phase,,,ID:door1_ir|,13
13,beam_unbroken_door1_ir,1404.3,reward_phase,reward_phase,,,ID:door1_ir|,13
